15:33,VNET,7.32,7.77,7.71,7.72,7.35,404627
15:33,TWOU,64.29,67.41,67.41,67.67,66.9,983189
15:33,QFIN,16.02,16.99,16.99,16.97,16.896,35082
15:33,TPNL,7.05,7.39,7.14,7.16,7.37,126626
15:33,JOBS,87.27,88.115,87.6,87.89,87.5,80237
15:33,JFKKU,10.06,10.06,10.06,10.04,10.06,10000
15:33,EGHT,20.42,20.785,20.46,20.51,20.66,279130
15:33,AAON,44.69,45.61,45.61,45.73,45,88079
15:33,ABEO,7.27,7.61,7.55,7.59,7.37,151522
15:33,ABEOW,,,3.55,3.55,3.07,62
15:33,ABIL,1.68,1.72,1.71,1.69,1.707,21915
15:33,ABMD,281.19,284.41,281.53,282.95,282.96,237813
15:33,AXAS,1.37,1.48,1.47,1.45,1.43,1002506
15:33,ACIU,4.93,5.05,5.05,5.02,4.89,153619
15:33,ACIA,57.72,58.89,57.87,57.93,58.01,399610
15:33,ACTG,3.16,3.28,3.25,3.29,3.17,40917
15:33,ACHC,29.921,30.61,30.31,30.4,29.965,443898
15:33,ACAD,26.59,27.395,26.99,27.07,26.83,633061
15:33,ACAMU,10.01,10.01,10,10.01,10.01,4300
15:33,ACST,0.92,0.96,0.96,0.971,0.9267,124707
15:33,AXDX,17.831,18.875,18.63,18.6,17.91,123099
15:33,XLRN,44.3,45.775,45.46,45.67,44.21,248650
15:33,ARAY,4.46,4.59,4.59,4.59,4.515,216661
15:33,ACRX,3.35,3.43,3.41,3.42,3.38,1272163
15:33,ACER,23.61,24.29,23.85,23.92,24.2,23669
15:33,ACET,0.133,0.165,0.159,0.1345,0.1345,6809167
15:34,YI,6.71,7.35,7.26,7.15,6.965,9899
15:34,PIH,5.031,5.2,5.2,5.11,5.18,1402
15:34,PIHPP,24.5,24.5,24.5,25,24.5,1000
15:34,TURN,1.88,1.945,1.9,1.91,1.912,23912
15:34,FLWS,18.34,18.74,18.4,18.49,18.6,226403
15:34,BCOW,9.68,9.68,9.61,9.8,9.68,478
15:34,FCCY,18.26,18.375,18.36,18.31,18.31,3
15:34,SRCE,45.74,46.62,46.24,46.4,45.81,53577
15:34,VNET,7.32,7.77,7.71,7.72,7.37,404936
15:34,TWOU,64.29,67.41,67.41,67.67,66.9,983189
15:34,QFIN,16.02,16.99,16.99,16.97,16.896,35082
15:34,TPNL,7.05,7.39,7.14,7.16,7.37,126626
15:34,JOBS,87.27,88.115,87.6,87.89,87.75,80754
15:34,JFKKU,10.06,10.06,10.06,10.04,10.06,10000
15:34,EGHT,20.42,20.785,20.46,20.51,20.66,280534
15:34,AAON,44.69,45.61,45.61,45.73,45,88119
15:34,ABEO,7.27,7.61,7.55,7.59,7.37,151946
15:34,ABEOW,,,3.55,3.55,3.07,62
15:34,ABIL,1.68,1.72,1.71,1.69,1.707,21915
15:34,ABMD,281.19,284.41,281.53,282.95,282.96,238107
15:34,AXAS,1.37,1.48,1.47,1.45,1.43,1002506
15:34,ACIU,4.93,5.05,5.05,5.02,4.89,153619
15:34,ACIA,57.72,58.89,57.87,57.93,58.01,400738
15:34,ACTG,3.16,3.28,3.25,3.29,3.17,40917
15:34,ACHC,29.921,30.61,30.31,30.4,29.98,443993
15:34,ACAD,26.59,27.395,26.99,27.07,26.8,640401
15:34,ACAMU,10.01,10.01,10,10.01,10.01,4300
15:34,ACST,0.92,0.96,0.96,0.971,0.9267,124712
15:34,AXDX,17.831,18.875,18.63,18.6,17.91,123099
15:34,XLRN,44.3,45.775,45.46,45.67,44.21,248650
15:34,ARAY,4.46,4.59,4.59,4.59,4.515,216661
15:34,ACRX,3.35,3.43,3.41,3.42,3.38,1272915
15:34,ACER,23.61,24.29,23.85,23.92,24.206,23669
15:34,ACET,0.133,0.165,0.159,0.1345,0.1345,6809167
15:34,AKAO,0.48,0.535,0.48,0.52,0.5298,1205515
15:34,ACHV,3.7,3.85,3.77,3.77,3.76,117791
15:34,ACHN,3.135,3.26,3.2,3.21,3.135,695267
15:34,ACIW,33.93,34.31,33.93,34.14,34.05,174754
15:34,ACRS,6.497,6.67,6.67,6.67,6.46,197012
15:34,ACMR,15.1,15.72,15.46,15.54,15.125,28973
15:34,ACNB,37.56,38.23,37.95,37.7,37.56,9067
